text,label_meaning
我们也深深地体味到，文学在沐浴了生活和现实的风风雨雨，以及战胜邪恶和丑陋之后才会更有力量，人们也将在这种文学的唤醒和引导中得到鼓舞和振奋。,3
作为封建制度对立物的资本主义萌芽，才不仅是封建统治松弛和没落的产物，而且是促进封建结构瓦解的力量。,3
这样，才可以做到今年秋季作物样样丰收，块块丰收。,3
也用坚定的态度去正视困难，去解决问题，才可能积累更多的经验，更好地前进。,3
狠抓“天天读”的自觉性，把“天天读”提高到对毛主席和毛泽东思想的态度来认识，才会感到“天天读”是继续革命的需要。,3
去寻找那种基本与别人无争无碍的享受，去体味那种既物质更精神上的享受，去创造那种能够品尝得出来的，从心灵到感官的享受，享受得有文化，有品位，有水平，有质量，才使自己活得充实，活得有滋味。,3
当然，事再难我们也得办，不改革是没出路的，改革才会给老百姓带来实惠。,3
厂领导认为，严格管理和民主管理结合起来，尊重职工的主人翁地位，使企业的严格管理建立在职工自觉自愿的基础上，才会产生劳动效益。,3
据报道，美国认为，苏联限制进攻性武器，美国才会在防御性武器问题上作出让步。,3
人民群众的生活得到保障和不断改善，人民群众的建设热情才可能不断高涨。,3
人人起来负责，才不会人亡政息。,3
正确认识了那场战争，才可以迎来和平。,3
这样，国际原子能机构的保障监督才会有意义。,3
因而，经常深入群众，真心诚意与群众交朋友，放下架子，甘当小学生，才会得到群众的真诚回报。,3
逐步规定了这种定额，才可能审核预算。,3
篮球永远不是独角戏，5个人的作用都得到体现，胜利才会顺理成章。,3
反过来说就是：在美国“遭到外来进攻”或者美国的“盟国”“遭到外来进攻”这两个前提下，美国才会“进行任何单方面的干涉。,3
我们幼儿班的孩子最小的3岁，最大的也才5岁，如何在每周仅有的90分钟内事半功倍地教会更多的东西，激发出孩子们学习中文的兴趣是教学的关键所在。,3
这样，群众才不会称你“先生”，而和你结成知心朋友。,3
自古以来宴会都是一种隆重的礼仪，在重大庆典、款待高宾贵客时才举行。,3
对西部沿边地区、霍尔果斯边境贸易区实行特殊政策，才可能起到突破障碍、带动发展、影响资源流向的作用。,3
一年的实践，使下放干部们体会到，在真正成为一个普通劳动者的时候，才会感到真正的光荣和内心最大的愉快。,3
这样，才可以把劳动力集中到农业生产战线上去。,3
把握重点，因材施教，才不致脱离实际，影响教学的效果。,3
同时，也到群众里面去，才可能真正跟紧毛主席的伟大战略部署，深刻地理解毛主席伟大的战略思想，正确地执行毛主席的无产阶级革命路线。,3
害怕现实、不敢正视真理，才会导致在艺术中确立这种“方法”。,3
独处是一次心灵的检验和灵魂的涤荡，“当一个人独处的时候，他才可以完全成为自己”。,3
我们得来的每个铜板上都凝聚着自己的汗水，才会拿得安心，花得无愧。,3
许多学生因而体会到党的政策的正确，兴奋地说：我们亲眼看到了农村的大好形势，集体化的道路，才为广大农民开辟了无限美好的前途。,3
人的积极性，同一定的生产条件相结合，才会促进生产力的发展。,3
让林木多起来，我们的绿色家园才不会“褪色”。,3
我是一个战士，通过学习新党章，我体会到：把本职工作和中国革命、世界革命联系起来，把本职工作看成是革命不可少的一个组成部分，才会觉得它的重大意义。,3
孙红说：把工作做得更深更细，才可能让每个孩子感到社会的关心与帮助，健康成长。,3
但有人认为创新是年轻人的事情，也有人觉得科技工作者才具备创新能力。,3
苏联人充分理解印度人民争取巩固的持久和平的努力，因为在和平的条件下才可能达到这些目的。,3
那些完全不珍惜加强社会主义国家团结一致的利益的人，才会这样行事。,3
至于大学教师，可以规定副教授以上的教师才可以有终身职，其他讲师、助教等等的职位应是短期性的。,3
不顾群众死活、骑在人民头上作威作福的“四人帮”，才会发出“颗粒无收也不要紧”那样的反革命叫嚣。,3
全世界大陆才会真心对台湾敞开市场。,3
这样通盘考虑，仔细权衡，制定出的留学计划才可行。,3
对女性通常只问候致意，女性主动伸手时，才可轻握对方的手。,3
她满怀爱心地去捐血，对方一看她没有身份证，旅行证件，说住满一年才可以。,3
也付出最大努力，夺得抗洪抢险的最后胜利，才可能以最小的代价，取得最大的成果。,3
大部分贷款手续都是在家门口解决的，在放款时，才到银行面签，省了不少麻烦。,3
柯文教授对笔者说，中心的这种情况，在美国也不多见，大概也费正清中心，才可能举办如此多而高质量的学术讲座，这是其特有的学术地位决定的。,3
他用妈妈才听得懂的话说：“我不能学聋哑人的话，我的耳朵会好的，你还是送我到正常人学校去吧！,3
已8次访华的农场主瑞克·金伯利介绍，这么大的农场里全职种田的就他一个人，在春季播种和秋季收获的时候才会雇佣一两个临时帮手。,3
一切方法都试过了，都失败了，当伟大的十月社会主义革命之后，马克思列宁主义传入中国，中国共产党成立，才使中国革命走向了胜利的道路。,3
各级领导干部确定了以经济建设为中心的业务指导思想，情况明，信息通，思路广，才会做到决策准，指挥灵，千军万马同心同德，上上下下和衷共济，高速发展生产力，不断开创工作的新局面。,3
他说，过去有些同志认为，这种书是老头子才会买的。,3
过去，看见罗伯特·巴乔或是贝克汉姆出来了，有些小激动还要稍微掩饰掩饰，至少有所节制，对方相貌真的英俊有型才喝彩一下。,3
遗失声明”之后，发票并不因其来源如何而妨碍使用，依法办理了公示催告，才可使该发票失去法律效力和使用价值。,3
可是，我们却出现了市场疲软，甚至出现了在资本主义经济危机时才出现的商品过剩现象。,3
摆渡人提出，四人将自己最宝贵的东西分一点给他，他才会摆渡对方过河。,3
专业能力高的人，同时具备了“会来事”或“有背景”的条件，才可能被提拔重用。,3
饱满的政治热情同实际本领相结合，才会发生实际的作用。,3
幸福是相对的，与不幸相比较，才会有真切的体会。,3
那些认为各国间危险的竞争是他们发财之道的人，才会对旨在恢复各国经济关系并改善全体人民生活条件的建议采取敌意的漠不关心的态度。,3
从这个意义出发，无论是“体制内单位”还是民营机构，也无论劳动合同是一年一签还是多年一签，牢固树立遵法守法意识，认真呵护“她权益”，女职工的天空才会更加蔚蓝。,3
我们的足球也一样，做到准确定位，彻底承认中国足球的综合实力还处于亚洲二流水平，才不会受一次比赛成绩好坏的影响，卧薪尝胆，发愤图强，扎扎实实地提高各个环节的水平，全面增强综合实力。,3
难道中美关系僵持下去，甚至进一步恶化才中他们的意？,3
他说，涉及到职工利益的改革，如住房制度、社会保险制度、医疗制度等方面的改革，一定要走群众路线，得到广大职工群众的认可和支持才会获得成功。,3
居民们困惑了：难道占道为市的华昌路农贸市场在检查团来时才会有所改观吗？,3
杭州市上城区东坡路社区党委书记娄李嘉说，这样，他们才会真正关心、支持G20峰会。,3
在检查上面讲的那位男子细胞染色体时发现染色体总数好像45条，经过仔细分析才发现第13号染色体一条“失踪”，另一条比正常长了一倍，说明他细胞中的13号染色体发生了易位，两条13号染色体并成了一条。,3
我想这种道德上正当与否的问题要比违法与否的问题更为重要，有关违法的追究在造成严重后果、有人起诉的情况下才会发生，而道德的追问则在任何情况下都会发生。,3
在各民族社员无法单独建社或者有其他必要时，才可以建立民族联合社。,3
承认阿尔及利亚的独立，法国与阿尔及利亚的关系才会有所改善。,3
是否在日本才可能发生？,3
绣花功夫重在平时，一个好的村级组织，在日常工作中为群众办实事、好事，才会真正赢得群众的信任和支持。,3
他积极参加爱国学生运动和一些有组织的革命活动，开始明白一条道理，打倒帝国主义和军阀，中国才会有出路；要救中国，必须进行革命，而要革命，就必须有革命政党的领导。,3
然而，具体会有什么变化大概等到明年1月20日才会有答案。,3
用“我为人人”的态度去对待服务者，才会换来“人人为我”的回报。,3
坚持这条路线，人民才会相信你，拥护你。,3
要是把“专家”看成是工厂的“主宰”，结果只能是运动群众；把工人看成是工厂的主人，才会大搞群众运动。,3
图片报道泰尔力图搭上科技快车李波张亚利　　“科学技术是第一生产力，在激烈的市场竞争中，不断提高产品的科技含量，才可能在竞争中生存并发展。,3
东南沿海某省明令：省内企业满足不了招标要求时，才允许省外企业参加投标。,3
给予编导足够空间，才会有更多令人惊喜的力作涌现。,3
到了自以为可以得胜回朝，才会趾高气扬地自我暴露一番。,3
当剧烈运动等场合在生理上需要增加肺功能时，才促使那些原处于闭合状态的肺泡也参加动作。,3
香港《南华早报》（英文版）指出，在这样的大背景下，习近平说“创新、结构性改革改善金融治理”，才可以治好世界经济的顽疾。,3
台湾不是一个独立的国家，当然没有资格参加关贸总协定，在中国同意之下，台湾才可以作为中国的一个地区参加。,3
在抓教育的“硬件”建设的同时，又加强了“软件”建设，改善办学条件的效益才会更好一些。,3
人人起来负责，才不会人亡政息。,3
明确职业道德规范与操守，认清职业道德底线与原则，才会不为诱惑所动。,3
这位世界一流的专家说：“医学成果惠泽广大患者才会有意义！,3
但是另一方面，马克思主义政治经济学又告诉我们：“生产力发展到某种状况才会引起生产关系的某种变革”③。,3
把对国际话语权的认识纳入对国际政治的整体认知框架中，才合乎话语权概念的本意。,3
像吴江那样，通过土地合理利用、综合整治，实现土地利用的良性循环，经济的快速、高效发展才会有一个坚实、稳定的物质基础。,3
现在全国平均每万名农业人口四名中、高级（主要是中级）农业技术人员，平均每万亩耕地两名，平均每乡零点六名，每五十二个乡镇企业才一名。,3
因为妇女、儿童和病人才会经常使用那些东西。,3
她说，这样才不至于搬到更穷的区去住。,3
也这样，“百花齐放，百家争鸣”才不是一句空话。,3
这我们社会才可能有的大场面。,3
长期深入到生产斗争中去，同工人群众结合，才会做出成就来。,3
蛋白质丰富，口感才劲道。,3
在共产党来了、人民掌握了政权的时候，工农大众才在经济上、政治上翻身，跟着有了可能在文化上也翻过身来。,3
反右派斗争将是上海各民主党派整风运动的主要关键和决定性的步骤，取得反右派斗争的胜利，才可能使各党派的整风获得彻底的胜利，并在今后获得健康的发展。,3
这就说明，当日本货不威胁美国时，美国才会给予有限的援助，一旦触及美国垄断资本的利益时，帮助就变成了抵制。,3
保持与世界女足的同步发展，中国女足现有的优势才不会失去。,3
而且这个读书的计划和你专业的设计都有非常重要的关系，你在不断阅读的过程中才会发现自己，找到自己。,3
从陈云同志关于坚持真理、修正错误的思想和行动中，可以得到这样几点启示：第一，对党和人民的利益高度负责，同时又对实际情况深切了解，才可能做到坚持真理、修正错误。,3
但处罚到位531件，其中主动接受处罚才221件，剩余310件为城管部门集中追缴到位”。,3
以后，到徐涤家来玩的朋友渐渐少了，熟人见到她也绕道走开，有的同学开玩笑说：“徐涤，死人的时候才会想起找你罗。,3
这样，脚踏实地、埋头苦干的风气才会越来越浓。,3
法官在无力履行其职责或行为与其所任职务不相称的情况下，行政长官才可根据终审法院院长任命的不少于三名当地法官组成的审议庭的建议，予以免职。,3
毛泽东同志的革命路线才使中国革命转危为安，转败为胜，引导我们克服了一个又一个困难，终于战胜了强大的敌人。,3
因此，及时地经常地检查计划的执行，才可能使厂矿工作得到全面的改进。,3
老实说，浏览了先生的全部手稿，才会对其性格的另一面有所了解。,3
大队干部说：“田是人人种，粮是人人吃，这样，才公平合理。,3
这几个政党一致指出，马耳他岛的叛徒才会参加这个“协商委员会”。,3
这种“西方马克思主义”概念，强调辩证法和主观革命性的倾向，似乎他们以及和他们一样的“西方的”马克思主义者才可能有这种理解，“东方的”马克思主义者则绝对不可能这样理解。,3
更多关注人民群众的思想关切，更多对全面小康实践中的热点难点释惑解疑，更多把发展的实践及时升华为理论的指引，全面建成小康社会的“群众力量”才会更充分地激发出来。,3
我发现她目不转睛地瞧着我本上写的字，那眼神她看摇篮里甜睡的小妹妹时候才出现的。,3
例如，一斤心里美萝卜中含丙种维生素一百三十六毫克，一斤小红萝卜中含丙种维生素八十六毫克，而一斤苹果中的丙种维生素二十毫克，梨中含得更少，柑桔类的丙种维生素含量才可以和萝卜相比。,3
他说，全世界都为中国的成就而欢呼，帝国主义者和不可救药的修正主义者才不高兴。,3
因为宣布动用武力，人们才会当真。,3
具备了齐全的线路网络、高速的交通工具、安全舒适的交通体验、组织高效的信息处理，才可称之为交通强国。,3
你漫步在蒙玛特狭窄蜿蜒的碎石小径上时，才会激发出无限的想象力和情趣，诱导出浪漫的遐思。,3
西台集被我解放之蒋军新兵纷纷控诉蒋军罪行，他们说：“把我们的家解放了，才不再受蒋介石的欺压。,3
重庆市第六中学老教师刘稚苓说，抗战时期国民党的达官贵人才吃好米，教师、学生只能吃掺砂石、鼠粪的“平价米”。,3
丧失一切理性和起码的正义感的人，才会认为美国的侵略朝鲜和侵略中国有任何理由。,3
好卖的书，摆几天就出手，再加上我国书店本钱小，难以长期存书，畅销书大都在不长的时间里就失去踪迹，这样，卖不掉的书，才天天在柜台上摆着。,3
通过理论，通过党的路线纲领方针政策，才可能把人民群众的根本利益集中起来，组织人民群众为自己的根本利益去奋斗。,3
内蒙古边防十连战士和乌尼图大队的牧民，在边境线上开起了联欢会，一起高唱和最亲近的人聚会时才唱的民歌“敖包相会”，互相倾诉在保卫边疆的共同战斗中结下的深情。,3
肯尼迪在今年的“国情咨文”中说：“在全世界放下……使我们将来的生存受到威胁的武器的时候，世界秩序才会得到保障”。,3
因为到这里来，吃生蚝才不至于亏本，一个生蚝1美元，吃上30个生蚝就够本了。,3
2017—2018赛季，上赛季常规赛排名17—20位的球队仍将可以获得亚洲外援，之后四个赛季，19—20位球队才可以获得。,3
