text,label_meaning,label_predicted
明代学者薛瑄说：“用人当取其长而舍其短，若求备于一人，则世无可用之才也”。,,0
这样，大零件和小零件混在一起，简单问题和复杂问题混在一起，五花八门，千头万绪，脑子热烘烘的，不知从何下手才好。,,2
现在，尽管知识产权海关保护条例实施刚半年多，到海关总署申请备案的企业才120家，但在该条例正式生效前，海关总署即发文要求全国各地海关从1994年9月15日起按国务院《关于进一步加强知识产权保护工作的决定》开展知识产权的边境保护。,,1
没想到这样的一个简单的事情，竟然跑了5次、走了上百里路才办成，浪费了许多时间。,,2
虽然当地在跨境电商领域的探索才刚刚起步，但很多优势产业“触电”后的发展潜力值得期待。,,1
在公社领导的再三催促下，她才启程回家。,,1
他们中年龄最小的才4岁，年长的已超过85岁。,,1
也正因为这样，这个梅特涅（注）式的反革命的“神圣同盟”才会把美国国务院、英国殖民主义者、南朝鲜李承晚、南越吴庭艳、中国蒋介石和印度的反动党派人民社会党、人民同盟联系在一起。,,2
如何避免让有才华的棋手未到而立之年便半途而废？,,0
申元用自己的青春和才华写出了让人敬佩、让人流泪的篇章。,,0
只有这样通盘考虑，仔细权衡，制定出的留学计划才可行。,,2
马克思和恩格斯中学毕业时才十七岁，已在学习上付出了艰苦的劳动。,,1
直至五月十五日前后，该村佃户座谈会中，农会会员与民兵积极分子，经过与群众酝酿后，才发现伪装的胁从破坏分子刘汉章的活动，坚决要求和他进行清算。,,2
红军过去一年之后，一九三五年二月，瑶民黄吾矮在华江附近才喜界的石壁上端端正正刻了一首诗：“朱毛过瑶山，官恨吾喜欢，甲戌孟冬月，瑶胞把家还。,,1
但体验开始后，孙毅才发现其中的妙处。,,1
这样，他们才决定开荒种地，向荒滩要粮要菜。,,1
在列宁主持下的政治局，即使在战争极其紧张的情况下，有的政治局委员不在首都，列宁总是同在首都的政治局委员商量，实际上构成政治局中的多数，才作出决定，而从不由他个人作出决定，从不发布个人指示。,,1
有了这项运动，他才不会孤独。,,2
直到全国解放后，这位高龄艺术家才又焕发了青春。,,1
秦牧同志为该书所写的《序》中指出：其“宝贵经验……应该批判吸收，使他成为全民的精神财富才好。,,2
这品种不适合在我们这里种，长的秆子高穗头小，三十五亩平均亩产才一百挂零，比我们本地原先的品种还减产一半。,,1
现在，这一对新老干部每天早上都要提前来到办公室，先学一段，晚上下班后也要学习一些时间才一起离开。,,1
很多创作人员正是在获得了这样的激情后，才创作出了优秀的作品。,,2
这一点很重要，思想明确了，才可能放手去开发身边的智力资源。,,2
后来，他们又加上镜头筒，用包香烟的锡纸作成反光镜，机身的破木箱因受汽灯高热烤焦而冒烟，群众送了罐头盒子来，才加上了铁皮。,,1
在生产力的诸因素中，生产工具固然是重要的；但是，机器只是一种可能的生产力，要通过人的作用才会转化为现实的生产力。,,2
我们做一切工作，要做得好，就要研究规律，把各种情况、各种可能，都想到，都做了准备，这样才不至于出乎意料。,,2
我认为，关键的问题是，寻找新的文化生长点，只有跳出现代主义的藩篱，跳出后现代主义的藩篱，从当代文化的问题入手，摆脱雕塑存在方式上的迷惑，摆脱抽象、具象、西方、东方、传统、现代的诱惑，重新寻找适合我们这个时代的文化精神，我们的雕塑创作才具有当代文化的意义。,,2
而实行供需见面、优才优配后，有34名毕业生因为成绩差和思想品质方面的问题，被用人单位退了回来，而德智体都比较好的学生找到了满意的工作。,,0
小型轧钢厂热轧工段的段长、副段长经常是早晨7点钟就到厂里，晚上七八点钟才回家。,,1
他指出，美国部署在欧洲的短导到90年代中期才会“过时”，它的现代化问题并不紧迫；当务之急是裁减常规军备，苏联在这方面的优势依然很大。,,2
对女性通常只问候致意，只有女性主动伸手时，才可轻握对方的手。,,2
因为速度要快，时间不够，而且他们总共才五个人。,,1
2、3月份，学校连续三次召开毕业生分配工作会议，对过去分配工作中存在的个别不正之风问题进行了严肃批评，要求从事毕业生分配工作的同志秉公办事，严守纪律，以保证学校制定的“优才优分”、“公开公平”的分配政策得以切实贯彻。,,0
这时，已到下午6点多钟，这才吃上晚饭。,,1
中国科学院水生生物研究所的鱼病学家倪达书教授和一些研究人员经过反复试验以后认为，鱼在被捕捞时或者受到寄生虫和细菌的侵害而有了外伤才会感染水霉菌。,,2
他写文章也不是刻意追求什么，更不是要谋什么“才子”虚名。,,0
她满怀爱心地去捐血，对方一看她没有身份证，只有旅行证件，说住满一年才可以。,,1
优质产品必须经国家标准部门组织有关部门审查认可，才可以申请优质产品加价，加价幅度按物价管理权限由国家物价局或由省、自治区、直辖市物价部门核定。,,2
直到主力部队全部通过，他才大步赶上前去。,,1
届时，切尔诺贝利才会真正“与世隔绝”。,,2
去年，无锡在天元纺织厂敲第一锤时，原定下午3时30分举行敲锭仪式，而到了2时30分，车间主任才不得已下令关掉了电源，停下了正在生产的机器。,,1
由一九五一年到一九五四年，民族学院总建筑面积为四万二千六百八十平方公尺，计五十三幢房屋，其中一层的平房竟有四十幢之多；每幢最大的面积是四千三百七十四平方公尺，最小的才一百七十五平方公尺；这五十三幢房子占地三十万平方公尺。,,1
在男子团体赛中，中国队对南斯拉夫队鏖战四小时，打满九盘后才以五比四获胜。,,1
不少同学在专业上已显露才华。,,0
学习应贯彻理论与实践相联系，领导、群众、技术人员三结合，由上到下和由下到上相结合等方法，一切新的创造都要经过试验才去推广，这些学习方法实践证明是有效的。,,1
"这项试验性合作将在北京推出“费城管弦乐团周”,旨在为费城管弦乐团的成员与才华横溢的年轻中国音乐家交流提供机会。",,0
但是，三年来他们的管理费支出才六十二元，只占总收入的0.12%。,,1
民生目标，改革成果大家分享，让人“心里暖热”　　居委会党总支书记金维娜主持会议，面对争先恐后，她都不知该点谁才好。,,1
为这，咱们全家人都跟着“倒霉”，总是等到八九点才吃晚饭。,,1
杨母孙一莲，生杨虎城那年才19岁，在陕西蒲城的农村里，她属于年轻媳妇。,,1
由于身体不好，上不了班，经南通市人武部、南通军分区批准，由复员改办了退休，这时他才四十二岁。,,1
到1980年，全村工农业总产值才90万元，人均收入79元。,,1
经过实践、认识、再实践、再认识的反复过程，才取得了改造盐碱地的主动权。,,2
无非是担忧他人（无论古人今人）的艺术面目遮掩了自家，唯有自立门户，才免寄人篱下，所以，即使是学习名家名作，也永存出蓝之胜。,,2
也只有付出最大努力，夺得抗洪抢险的最后胜利，才可能以最小的代价，取得最大的成果。,,2
粉姒仔细观察四周，判断清楚后，才向停在那边角落里的一台火车头走去。,,1
她说，“才4个孩子，在我们帕米尔高原这是最少的呢。,,1
同时又拚命鼓吹传统戏，大肆叫嚷：“目前传统戏不是太多，而是太少了”；还极力鼓吹有些老艺人“可以完全不再去演现代剧目”，也就是可以“完全”去演帝王将相、才子佳人。,,0
这家报纸揭露说，这次投票的结果表明，“纯粹是由于美英的发起才使得有可能提出西藏问题来讨论”。,,1
粉碎“四人帮”后，他才回到常州市。,,1
与这种庄严的心情不同的是，阿鲁的行前准备还有充满了喜剧色彩的另一面：先是临出发突然发现忘了带经费；再是到了北极后欲换穿脏的长裤时，才发现带的是妻子的裤子。,,2
一年到头了，世界经济与国际秩序的深度调整却才启程。,,1
建设亚太自贸区的愿景在2006年河内APEC会议上首次正式提出，但直到2014年北京APEC会议才启动了建设进程。,,1
来到厂子，吕德俊找到了魏师傅，停顿了好半天，才不紧不慢地说：“这回，我也就是在党的教育培养下做了一个青年人应当做的事。,,1
汪曾祺在上世纪40年代初出茅庐时，不是没写过逞才、炫技的文章，不是没写过像是两个聪明脑袋打架一样“漂亮”的人物对话，只是对中国文脉体味得越深，他越知道不合身的衣服比破烂衣服更可悲悯，越明白贴着人物写的重要性，越能领会中国文学经典中那些苦心经营的“随便”和不动声色的“姿态横生”。,,0
让与人方便者获益、与人不便者失利，共享精神才会深入人心。,,2
（二）按活定劳力，因人定任务，以保证劳力强弱、专长能量才使用，为了做到农活保质保量，还实行了按作业组为单位的包工制度。,,1
这的确是我们部队的奇迹，其所以成为奇迹，就是因为时间才不到一年，“一年干了好几年的事”。,,1
（侯文）钟声因你而美丽唐朝玄宗天宝年间，有一位才华洋溢的年轻人，跑到京城去应试，颇自信地以为能考得上不错的名次，但在放榜那一天，他把贴在一面大墙上的红榜从第一个名字读到最末一个名字，上上下下看了好几遍，却找不到自己。,,0
盖克深爱她的丈夫：“我先生喜欢文学、历史，不仅有才华，而且为人正直，极富同情心。,,0
如今，儿子才半岁多一点，她便回归网坛，着实令人感叹。,,1
汪精卫打着“和平救国”的旗号叛国投敌，他会一天二十四小时相信自己是为了“救国救民”，所以才写得出那样的诗。,,1
并且还要写“悔过书”，立供状，这样才“刺配”到“雪耻奋斗团”去。,,1
中国高档消费品常常呈超常规发展之势，一些人均收入达到多少才买什么用品的预测往往失准。,,1
这个胜利是由于团结一致才取得的。,,1
中国队面临的考验才刚刚开始。,,1
那天，急需用钱的黄先生左右折腾，整整一个上午，连续找了六处ATM，最后才在工行北京分行的自动取款机上取到款。,,1
没有想到，这位热爱中华大地、热爱祖国和人民的优秀作家，还没有来得及踏上祖国大陆的土地，亲眼看看他如此关怀的亿万同胞和他过去只是从书本上才了解的祖国山川，就离开了我们。,,2
偏重唱工的演员有多大才华都能施展。,,0
他们在滚烫的沙漠里折腾了几个小时之后，才停下来测量温度。,,1
沿江海关被列强操纵近一个世纪，直到解放后才回到祖国的怀抱。,,1
当时爸爸推着小车送我，一路上再三叮嘱说：“不要忘记自己是贫农的儿子，千万不能跟人家比穿戴，要有咱老贫农的志气，我活这么大年岁，看过的年画都是一些‘帝王将相才子佳人’，不是许仙就是白娘子，等你学好了手艺，叫咱们老贫农也上上画。,,0
我们工农兵作者写了反映三大革命斗争、歌颂三面红旗和英雄人物的作品，但是，周扬一伙对这些作品一再扣上“公式化”、“千篇一律”、“没有生命的稻草人”等等帽子，拚命扼杀，而对于宣扬帝王将相、才子佳人、花鸟鱼虫的形形色色毒草，却大捧特捧，这是为什么？,,0
正是由于这种忠诚、这种对真理的必然胜利的深刻信念，才产生了张排长和他的同志们的英勇和自我牺牲的精神。,,2
今非昔比，才几年的工夫，从上到下，实事求是的作风就多起来了。,,1
他才22岁，是这些人中最年轻的。,,1
关于立功运动的组织领导，他提出了在领导上应该注意的几个问题：一、注意生产立功运动，应以提高生产数量与质量为出发点；二、立功运动是广泛的群众性的运动，应使“人人能立功，事事能立功”，不论工人与职员，技术与非技术者，领导干部与群众，师傅与徒弟，在任何工作上有特殊表现者都可立功，并注意有经常性工作的职工，亦有立功的机会，这样才不致成为单只少数人的锦标运动；三、建立各种制度，如汇报与表扬制度，检查制度，评功加功劳榜制度，奖励制度等；四、在生产立功中注意不要过度使用群众的积极性，保护职工健康，避免只从事一时的突击和拼命主义，同时注意改造懒汉；五、领导上注意掌握材料，不埋没真实功劳，进一步研究生产标准，达到逐渐提高生产标准；六、经常总结经验，充实立功运动的内容，使运动提高一步。,,2
宝骏提出养“有才华的大手笔”，而大部分作家“下海”搞三产，或从事实际工作，并借此获得丰富素材。,,0
但是，也有老百姓会认为以前每年有三次长假，就有三次出行的机会，现在减少了一次长假，也就减少了一次机会，所以才会怀念五一黄金周。,,2
改革目标明确了，我们的事业才会走向兴旺。,,2
本来满怀期待地想看到漫山遍野的薰衣草，而当到达目的地时，她才发现一切并不是想象中的那样。,,2
一九五二年六月二日”美方代表居心破坏朝鲜停战谈判　竟采取每天要求无限期休会的无耻手段美方代表居心破坏朝鲜停战谈判竟采取每天要求无限期休会的无耻手段【新华社开城五日电】本社特派记者报道：历时近十一个月的朝鲜停战谈判已到达危险阶段，美方谈判代表显然是蓄意要破裂谈判，但又害怕公众谴责，才不敢公然使谈判破裂，而采取每天要求无限期休会的方法，希图以此来终止谈判。,,2
这些孩子面容凄惨，呆滞的目光流露出对世界、对人生的恐惧，其中有一个面目清秀的小女孩，直挺挺地躺在医院的小床上，她才两岁，被她父亲活活打死了。,,1
本来，她和上海的男友情深意笃，完全可能结成终身伴侣，只因她执意要献身西北，她的男友是独生子，离不开家，才使爱情中断。,,1
大部分贷款手续都是在家门口解决的，只有在放款时，才到银行面签，省了不少麻烦。,,1
现在发现的是第一和第二片，是中山图书馆一位工作人员在抗日战争时期和其他旧唱片一起买来放在图书馆的，直到最近才发现这一有纪念意义的录音片。,,1
他说：“梁灏八十二岁中状元，我才七十二就不能当十好社员啦！,,1
今天世界上大多数国家尚处在反动派的统治下（正是这种情况，才使美帝国主义能够控制联合国中的多数国家，操纵联合国中的大多数票），这些国家的反动派每天每时地以各种卑劣办法欺骗人民，阻止他们明了国际时事的真象。,,2
后来，学习了毛主席著作，我对批评有了正确的认识，才克服了这个缺点。,,2
蒋介石有四百三十万反动军队，有挥舞着原子武器的美帝国主义的支持和援助，控制着全国的大城市和占全国人口四分之三的地区，有驻扎在中国许多重要城市的九万美国海军陆战队的坐镇，而被分割在十几块根据地里的中国人民解放军，总兵力才只有一百二十万人，不仅在数量上居于劣势，而且在技术装备上也远远地落后于敌人。,,1
一厂、一矿之内，事无巨细，党委书记说了算，这才叫“党的领导”。,,2
宣中光说：得有好的素质，才可能赢得金牌。,,2
这些黑熊都是从吉林省某地以非法手段运抵此处的，有的已养殖2—3年，有的才刚刚运抵十几天。,,1
由于这些方法都不能解决汉字的注音问题，到了公元前三世纪，我们的老前辈才发明了“反切”的方法。,,2
新华社发放眼看世界　国强声才响——网友热议任仲平文章本报北京12月31日电　（袁悦）人民日报2015年12月31日在头版刊发任仲平文章《站在中国与世界的命运交汇点——写在中国特色大国外交全面推进之年》，人民网在主页头条位置突出发表，强国论坛在话题区置顶推荐，新华网、新浪、网易、凤凰网等多家网站转载。,,1
到了机座造好，工人们去装置电机时，才发觉这个地方很不好，又狭小又不通风，光线黯淡。,,2
之后，革命的马克思才处在历史之内进行了斗争。,,1
柯文教授对笔者说，中心的这种情况，在美国也不多见，大概也只有费正清中心，才可能举办如此多而高质量的学术讲座，这是其特有的学术地位决定的。,,2
为义赈而来，艺术家的心灵，才如此圣洁安详。,,2
经过我工人的坚决斗争，到十一日凌晨两点，鲍富达、麦亚里士达、披顿等才在我义正词严的工人群众面前低头认罪，写了“认罪保证书”。,,1
答：2月21日，证监会和外汇局联合发布了《关于境内居民个人投资境内上市外资股若干问题的通知》，明确规定在2001年6月1日以前，只允许2001年2月19日（含2月19日）前存入境内商业银行的现汇或外币现钞存款才可以参与B股买卖，6月1日以后取消对入市外汇资金存款时间的限制，并对境内居民投资B股开立账户等作了具体规定。,,2
正是这种热爱朝鲜土地的感情，像热爱自己的家一样的感情，才产生像上甘岭战斗时战士所说的那样：“是光荣的山，是光荣的阵地，是我们用劳动改造的，不能丢，丢了要打回来。,,2
他用只有妈妈才听得懂的话说：“我不能学聋哑人的话，我的耳朵会好的，你还是送我到正常人学校去吧！,,2
群众从事实上感觉到党和社会主义好，这样，理想、纪律教育，共产主义思想和爱国主义教育，才会有效。,,2
正是以端正服务思想、提高服务水平为工作的生命线，才使这个10年前刚刚起家的营业部一跃成为“农行企业管理一级企业”，“全国农行系统企事业存款十佳单位”。,,2
已8次访华的农场主瑞克·金伯利介绍，这么大的农场里全职种田的就他一个人，只有在春季播种和秋季收获的时候才会雇佣一两个临时帮手。,,2
一切方法都试过了，都失败了，只有当伟大的十月社会主义革命之后，马克思列宁主义传入中国，中国共产党成立，才使中国革命走向了胜利的道路。,,2
各级领导干部只有确定了以经济建设为中心的业务指导思想，情况明，信息通，思路广，才会做到决策准，指挥灵，千军万马同心同德，上上下下和衷共济，高速发展生产力，不断开创工作的新局面。,,2
他说，过去有些同志认为，这种书是只有老头子才会买的。,,2
正是因为有这么多良好的条件，才促成健儿们快速成长，在全运会举重赛上连创佳绩。,,2
过去，看见罗伯特·巴乔或是贝克汉姆出来了，有些小激动还要稍微掩饰掩饰，至少有所节制，只有对方相貌真的英俊有型才喝彩一下。,,1
遗失声明”之后，发票并不因其来源如何而妨碍使用，只有依法办理了公示催告，才可使该发票失去法律效力和使用价值。,,2
这说明只要围绕市场，通过研究高度细分的客源群进行有的放矢的策划和创新，才会掘到属于自己的那一桶“金子”。,,2
朱章苓举例说，北京体院经过5次外语考试后，才从100多人中挑选了15人。,,1
福建省各级中学领导干部，经过了几年来的实践，才从思想上解决了这个问题。,,2
全国“12315”网络建设才两年，还存在着一些不足之处。,,1
此间舆论认为，有关赦免问题可能推迟到韩国总统选举前后才会予以考虑。,,2
有时还遇到看来才只有五、六岁的小男孩和小姑娘。,,1
30年间台州城镇人口占总人口的比重从1949年的7．07％，到1979年增加到10．91％，差不多平均10年才增加一个百分点。,,1
正如“德”不是抽象的概念一样，“才”也是有具体内容的。,,0
我足足挠了3分钟头皮才从被窝里爬出来，欲哭无泪。,,1
张国光：大中型企业活力不足，缺乏市场竞争力的根本原因是机制、体制不适应市场经济，解决这些生产关系方面存在的问题，企业才会有发展的内在动力机制。,,2
因为他们能勤跑、勤问、勤摸、勤联系，因而才保证了原材料的供应。,,2
他们认真分析了她的愿望，认为她之所以不安心工作，主要是所里专业不对口，再加上条件限制，影响她施展才华。,,0
难道要我们糊里糊涂地跟着你们走才不算“庸俗”吗？,,2
一个人俘虏一连人张书印，一个十几岁的通讯员，这次打仗前才从炊事班要求到连部当通讯员，正上午跟随指导员冲到吕砦，检了五支步枪，一部电话机和指导员失掉联络。,,1
书房在左手边，东墙的书柜里装满老摄影家50多年摄影生涯留下的历史记录：毛泽东、刘少奇、周恩来、朱德、邓小平、陈云、宋庆龄、董必武、邓颖超等党和国家领导人以及开国将帅、文化才俊、科技精英、宗教领袖等在不同时期、不同场合的各种活动；祖国的大好河山、各地风貌、民族风情。,,0
那是一场血淋淋的极恐怖的战争，一直战到十八天才告结束。,,1
我们穷得只能睡在沙滩上，第二天才去找便宜的旅馆。,,1
什么时候农民富了，天府之国才名副其实。,,1
关于社会改革的具体政策、办法、步骤、部署和时间等等问题，由劳动人民的代表和公众领袖们进行认真的协商，双方真正赞成了，才动手进行改革，否则宁肯慢一点，等待酝酿成熟了的时候再进行。,,1
他在1945年南斯拉夫解放前夕潜逃国外，今年2月才从美国被引渡回来。,,1
孙雯、孙庆梅先后两次绝好的单刀赴会，总想靠近球门再射，直到把球带到对方守门员怀中才后悔不已。,,1
爸爸出民工好长时间才回来。,,1
他说，在政治气候的温度降低的时候，才可能解决裁军问题。,,2
这天夜里，张定荣为了整理第二天等用的一份资料，一直忙到凌晨三点才回宿舍。,,1
自由结婚的农民说：“以前生活没办法，娶不起老婆才做坏事，现在自由结婚，感情很好，再做坏事就对不起人。,,1
如此，我们的党史才会更加光彩夺目。,,2
他们说，显然“江丙坤案”是“法务部”受到上级的指示才办。,,2
卫冕·冲击·东山再起——羊城亚运备战探营系列卫冕·冲击·东山再起——羊城亚运备战探营系列本报记者　李增辉　薛原垒球：老将担纲　志在奥运中国女垒是在1996年亚特兰大奥运会一举成名的，至于1990年和1994年亚运会两届冠军的称号，也是在成为奥运会亚军后才为人所知。,,1
我才不怕你呢，”红红站住脚，嘲笑地说，“在你的字典里，狐狸是狡猾的，在我的字典里，狐狸是聪明的！,,1
该原则是说当两个人以上的个体同时同另一个体发生交换行为时，这两个个体之间会形成一种比照关系，看看谁慷慨大方及同另一个体的关系亲近，这样就会在这两个人之间产生一种心理压力，最好的结局只能是送得一样多，才会不使其中一方难堪。,,2
那年，他才40岁。,,1
因此，我们才会说，美国政治始终是华盛顿特区与洛杉矶—好莱坞的“双城记”，而非华盛顿特区的独白。,,2
她棋感好、技术全面，既有战略头脑又有战术意识，判断清晰、明快，行棋如行云流水，才华横溢。,,0
孩子丢了马上报警，不用等24小时”“孩子走失，到底怎么做才好”“深夜打车，这些事一定要注意”……一段时期孩子丢失、女孩失踪等新闻较多，人民日报微博制作发布的这些辟谣服务性文章，在微博中广泛传播。,,2
他说，经过好些曲折，才从巴黎秘密带进去毛主席在抗日战争时期写的几本著作。,,1
咱两家“结亲”才两三个月，就有了这么大的变化，要是两三年，二三十年，真不知要出现什么奇迹呢！,,1
商店要让消费者看到捉拿、消灭假冒伪劣商品的决心和行动，消费者才会心甘情愿、放心大胆地进行消费。,,2
才一会儿，他挎上盒子枪，匆匆地跑出来，跟上区小队走了。,,1
他想起了1929年大旱年景的一件事情：那年他经过实际研究，在四亩地里提前十天播种小麦，种到接近冻土，借土地解冻泛潮的水分，发芽生长了；以后虽然过了四十多天才下雨，但一逢雨水麦苗很快就缓过气来；6、7月是连月无雨，可这时他的小麦已经成熟了。,,1
以“诚信”营造社会氛围，我们的生活才会充满温情。,,2
严复通过《天演论》向全国人民大声疾呼，中华民族要奋发图强，才可以免遭亡国灭种的厄运。,,2
可是，我们却出现了市场疲软，甚至出现了只有在资本主义经济危机时才出现的商品过剩现象。,,2
近百年来，中国人民前仆后继，为寻求一条救中国的道路而英勇战斗过，但是一直到中国工人阶级登上历史舞台，中国共产党领导中国革命，才从胜利走向胜利。,,1
由于祖国人民的关怀，我国政府同美国政府进行了多次谈判，才取得了斗争的胜利。,,2
勤丰农业合作社猪肥质量越来越低，领导干部过去也找不到改变这种情况的办法，后来经过社员一辩论，这才了解到问题症结所在，接着把积肥办法和收购价格作了调整，社员积肥积极性就大大高涨起来。,,2
英国以往大选中有大约三分之一的选民在最后关头才会作出抉择，这部分摇摆不定的“浮动选票”往往是造成意料不到结局的关键性因素。,,1
所以他的密信全写得明明白白，句句清楚，没有半句“奴隶的语言”，他只有在讲假话的时候才使用“奴隶的语言”，那就是把“虚伪”说成“真诚”，把“狠毒”说成“仁爱”，把“打囚徒的鞭子”说成“人道主义”，用马克思主义的外衣来伪装他那“万物皆备于我”的“主观战斗精神”和“自我扩张”。,,2
经过力争才允许了一点时间。,,1
立足基层，在生活中扎根越深，作品才会源源不断地创作出来。,,2
摆渡人提出，四人只有将自己最宝贵的东西分一点给他，他才会摆渡对方过河。,,2
据说太阳、月亮和众星都是在上帝创造世界第四天才创造出来的，而第一天却创造了光。,,1
入选的10位年度经济人物是经过两轮投票才产生的：由往届获奖者、企业家、财经记者、经济学家组成的100位提名人先投票选出20位正式候选人，再由11人组成的评委会投票从中决定最后的获奖者。,,1
专业能力高的人，只有同时具备了“会来事”或“有背景”的条件，才可能被提拔重用。,,2
川底郭喜孩（六十多岁）土改中才分到几亩地，锄苗时因常到外边扑闹吃喝，而变成本村大会小会的批评对象。,,1
这么一去，又不知道什么时候才可以回来了！,,1
事实上，这些年来，一些打着弘扬传统文化旗号表现帝王将相、才子佳人、江湖术士之类作品粉墨登场，这不但不能校正大众文化的偏颇，相反把人们引进复古主义的暗流。,,0
中美两国政府代表的谈判已经进行了五年多，只是由于美国政府坚持它干涉中国内政和永远霸占台湾的野心，才使这个谈判至今未能达成协议。,,2
缴下手枪，这才发现：罪犯的枪膛已顶上子弹。,,2
他妄图以托洛茨基主义顶替列宁主义，胡说什么列宁的理论在十月革命时期用托洛茨基的“不断革命论”进行了“重新武装”才变得正确了。,,2
在沙特首先放出消息后12小时，卡塔尔外长才做出回应。,,1
村民越来越富，咱亏那点钱才多少？,,1
譬如，越南“建议”必须“消灭”主要抗越力量“红色高棉”，它才可以考虑撤军。,,2
当李福荣谈到他的进步和赞扬他的工活质量时，才回过头来望了一眼，微微一笑，但立刻又转过身子，不言不语地整修着道岔。,,1
照多面镜子，时常照镜子，党员干部就会感到转作风的紧迫性，才会挂不住、坐不住。,,2
这次我们观摩了全国少数民族群众业余艺术会演，受到了鞭策和深刻的教育；“乌兰牧骑”的示范性演出又给我们专业文艺工作者树立了为工农兵服务的好榜样，只有沿着工农兵的方向前进，才可能成为一个真正的革命文艺工作者。,,2
饱满的政治热情只有同实际本领相结合，才会发生实际的作用。,,2
幸福是相对的，只有与不幸相比较，才会有真切的体会。,,2
听了儿子的解释，仔细看了一下包装才发现，新药名下面的括弧内确实印有“扑热息痛片”五个字。,,1
上　门今年夏收夏种后，梅山公社永兴大队的贫下中农代表带着感谢信，一走进绍兴县农机修造厂，便拉着党支部书记徐天生同志的手，兴奋地说：“你们厂的工人师傅真好，及时上门给我们修复了拖拉机，我们不知道该怎么感谢你们才好。,,2
只有那些认为各国间危险的竞争是他们发财之道的人，才会对旨在恢复各国经济关系并改善全体人民生活条件的建议采取敌意的漠不关心的态度。,,2
说农民“哄抢”，其实不确，农民是拿着钱来买，买不到，才“抢买”，为买化肥，耗去农民的一大半心劲，种田反倒成了次要的。,,1
在国外，特别是在美国和加拿大，主要是在具备有利的建筑条件——电站的岩石基础的情况下，才利用那些有效的水力动力资源来展开水力动力建设的。,,1
直到所有的工作都干完，实在撑不住的他才去了医院，一去就住下了。,,1
一个劳动日才分一角七分钱。,,1
宋景诗看到形势危急，他这才一面针对僧格林沁刚愎的性格，叫人给他下战表，表示不服输，约他明日再战，僧格林沁果然中计，命令停止挖壕；同时一面叫圩子上遍插旌旗，锣鼓不停，将棉被垫在地上，用大车把全村的老百姓都撤走了，黑旗军也全撤退了。,,2
这样，人们才不至于就艾奇逊先生在他十月二十四日的发言中所提到的一些协定作出轻率而无根据的结论和判断。,,2
今年在播种前后，各地大力除草防蚜消灭木本寄主，推迟了棉蚜的发生时间，到6月初旬，棉蚜才先后发生。,,1
因此，经过了党与党外人士的协商，并经过了人民代表大会的选举和决定，国家机关的领导人员的职务才作了适当的变动。,,1
直到几年前，才从关心一场官司出发，晓得作者是王洛宾。,,1
侨乡侨眷发生过许多问题，对我往往是报喜不报忧，比如有些侵吞、贪污侨汇的事实，起初不让我看报告；后来我看了，并再三催促之后，他们才上报。,,1
从这个意义出发，无论是“体制内单位”还是民营机构，也无论劳动合同是一年一签还是多年一签，只有牢固树立遵法守法意识，认真呵护“她权益”，女职工的天空才会更加蔚蓝。,,2
受试者分为3组，第一组：告诉她们月经在1～2天后发生；第二组：告诉她们至少在7～10天后才会行经；第三组：什么也不告诉。,,1
团长仇非说，这才刚刚开始，每年从元旦到春节都是部队文艺团体和演员最忙的时节，有时一天要参加三四场慰问活动，还要投入到各电视台的春节晚会中，只恨分身乏术。,,1
有了认识，才会有了解和理解。,,2
在回答“中国是否参加汉城奥林匹克运动会”的问题时，李鹏说，下届奥运会还要经过四年才举行，现在对这个问题做出决定还为时过早。,,1
劳英卢计才创用洋桃梢根（二斤根十碗水三两黑矾熬毒素水，也有用槐树根、椿树根、烟杆等）毒杀油旱（用水蘸叶）。,,0
她问值班护士才刚到哪里去了，对方答：“可能上厕所去了。,,1
我们的足球也一样，只有做到准确定位，彻底承认中国足球的综合实力还处于亚洲二流水平，才不会受一次比赛成绩好坏的影响，卧薪尝胆，发愤图强，扎扎实实地提高各个环节的水平，全面增强综合实力。,,2
这女孩十七、八岁的样子，半夜十二点半来敲我们的门，哭诉跟着表哥上山跳舞喝酒，因为不到合法喝酒年龄害怕被发现而独自等在车里，直到深夜不见表哥回转的影子，孤零零地在山顶害怕起来，迫不得已才壮着胆子走下山来请求帮助。,,1
才下了雨，小白菜得赶紧定起棵来……”出门上了自行车，顺着马路朝前飞。,,0
难道中美关系只有僵持下去，甚至进一步恶化才中他们的意？,,1
正是建立在交换价值基础上的生产，才产生出个人关系和个人能力的普遍性和全面性。,,2
农业生产也要合理布局，每一种农作物都要按当地条件进行安排，特别是商品经济部分，必须比较集中地安排在交通运输便利的地方，因为这样才便于管理，便于收购，便于调拨。,,2
后来，想不到却受到外国客人的欢迎，这才坚持办下去的。,,1
第二季度，我们在汉口买不到，特地派人跑到上海，同很多单位商量才买到一小部分，远远不能满足需要。,,1
又过了一会儿，阿昌才回来。,,1
重庆要成为长江上游的经济中心和西部的“重要增长极”，必须通过先进思想和文化的力量，在全社会激荡起不甘落后的志气，奋起直追的勇气，后来居上的豪气，把全市上下的干劲调动起来，智慧凝聚起来，才可能超越自我，提速发展，完成中央赋予的重任。,,2
当然，打守球的以守为主，进攻为辅，要求不同，但是，也应该攻得多些才好。,,2
她才只四岁。,,1
